test.a	test.b	first.obs.mean	first.pred.mean	nevol.obs.mean	nevol.pred.mean
0.91	0.9	22.9073812225896	70.443466588975	36.52	5
0.92	0.9	24.9287464143038	70.9987618594519	35.59	5
0.93	0.9	27.0557195067061	73.2676860858372	33.97	5
0.94	0.9	28.2261248001589	78.0300607024302	31.68	5
0.95	0.9	30.3972870584618	Inf	29.34	5
0.96	0.9	29.7855169175617	82.2206910688686	26.04	5
0.97	0.9	33.4713690524408	Inf	22.48	5
0.98	0.9	39.8771719809821	Inf	16.63	5
0.99	0.9	49.323377533826	Inf	9.65	5
0.51	0.91	13.0382579507006	34.8561550252749	24.65	5
0.52	0.91	12.7251315324228	34.9125297255822	25.21	5
0.53	0.91	13.5921602281153	34.4971012131918	26.02	5
0.54	0.91	14.1411495444378	38.1700603738834	26.74	5
0.55	0.91	14.0715554225357	34.9789716218158	26.01	5
0.56	0.91	14.1715665935081	36.6444412538605	26.98	5
0.57	0.91	13.1372335449967	38.590852242216	27.03	5
0.58	0.91	14.4936162544195	38.2464846887251	27.12	5
0.59	0.91	14.7208634500956	40.4169801138151	27.35	5
0.6	0.91	13.0877455385607	37.1030597033368	27.65	5
0.61	0.91	13.6949568100655	41.4414450573642	26.83	5
0.62	0.91	13.5136635682927	39.9750305827949	28.92	5
0.63	0.91	14.2839947059569	41.3227355644359	28.84	5
0.64	0.91	13.6206571432324	44.4048187782503	29.05	5
0.65	0.91	14.5242908966303	42.4725869725519	30.56	5
0.66	0.91	14.8789050188526	47.1361443661333	29.95	5
0.67	0.91	14.4098051559107	48.50169469868	31.44	5
0.68	0.91	13.1114543089247	49.2949467655185	30.07	5
0.69	0.91	13.6642503594152	47.8139520925513	31.96	5
0.7	0.91	14.0807815021176	48.333938743178	32.02	5
0.71	0.91	16.3315980939951	52.1828996108726	32.03	5
0.72	0.91	13.9281589279813	49.3681418945168	32.19	5
0.73	0.91	15.4293168540856	49.660467828243	33.28	5
0.74	0.91	17.5990481628355	53.2811921866542	32.2	5
0.75	0.91	14.3092084820325	54.327598254966	32.88	5
0.76	0.91	14.9500870765351	51.0877421593786	33.49	5
0.77	0.91	15.5874029987475	56.0547647104225	34.35	5
0.78	0.91	14.0685045503926	54.8831930744284	34.16	5
0.79	0.91	15.3871282685618	56.0289536758203	35.27	5
0.8	0.91	15.270274463925	56.4703695684571	35.3	5
0.81	0.91	16.9630530040176	58.0790973178243	36.53	5
0.82	0.91	17.7641947274373	60.1883551716674	36.12	5
0.83	0.91	16.4994494242237	59.2438025110563	36.16	5
0.84	0.91	17.2498440934825	64.1962349022134	34.85	5
0.85	0.91	17.760641305113	64.3162157305591	36.44	5
0.86	0.91	16.4561138725871	63.8797037902245	36.73	5
0.87	0.91	19.3503928148529	64.53818166762	37.32	5
0.88	0.91	20.7133812939662	66.086258896289	36.74	5
0.89	0.91	22.2929313948959	67.7707207375566	35.25	5
0.9	0.91	21.7682533112802	68.5779419192012	35.28	5
0.91	0.91	21.3458096065736	69.8003239810172	35.77	5
0.92	0.91	20.7648471235742	71.8392103793626	34.71	5
0.93	0.91	24.5668243503816	72.2833143148028	33.19	5
0.94	0.91	26.5434665971977	74.9465351915651	31.88	5
0.95	0.91	26.3830125164881	76.5120559990619	29.2	5
0.96	0.91	29.4440596308377	82.1825790693593	26.71	5
0.97	0.91	34.1953286492252	84.5713569407206	23.12	5
0.98	0.91	38.0747539170243	Inf	17.53	5
0.99	0.91	48.2593916974509	Inf	10.01	5
0.51	0.92	14.7931308362443	31.2895704640253	23.13	5
0.52	0.92	12.6578463967034	30.0256973807873	23.38	5
0.53	0.92	13.7629360250978	32.4107424192732	23.89	5
0.54	0.92	14.1472663561895	34.0078524949329	23.52	5
0.55	0.92	15.0148545152723	33.9631537642344	23.34	5
0.56	0.92	12.1065250951516	32.5716849157225	24.57	5
0.57	0.92	13.6567273291239	31.8764831783118	25.43	5
0.58	0.92	13.6618620765595	35.0988116327473	26.05	5
0.59	0.92	13.8863110199974	36.5557345659694	25.4	5
0.6	0.92	12.1143888322412	35.7389550301794	26.06	5
0.61	0.92	12.3469934762189	35.5929229873783	26.2	5
0.62	0.92	15.0217105842078	41.9467198156782	26.49	5
0.63	0.92	14.791831540176	39.9441204150389	26.25	5
0.64	0.92	13.3513969967134	40.6735502090923	27.27	5
0.65	0.92	13.7580479071361	40.538593789125	27.23	5
0.66	0.92	14.0748410609712	42.624256887331	28.44	5
0.67	0.92	14.3450521188299	42.1690853651365	28.18	5
0.68	0.92	13.8566579729603	40.7574930968662	28.94	5
0.69	0.92	13.9658582290444	44.7459221676367	28.93	5
0.7	0.92	14.0250549465084	47.7374541548105	28.99	5
0.71	0.92	16.9194568589765	48.8793810383795	30.03	5
0.72	0.92	13.8884247330375	47.5792036612298	29.27	5
0.73	0.92	16.4365437735642	49.6595457278063	30.59	5
0.74	0.92	13.4535958137133	47.5331669976907	31.43	5
0.75	0.92	16.6602787729743	48.6601730890443	31.43	5
0.76	0.92	16.0552608378809	51.8602610380307	32.16	5
0.77	0.92	14.8263453732084	50.7126868064827	31.8	5
0.78	0.92	13.728153024698	50.4893415287533	33.49	5
0.79	0.92	16.6625064495593	51.6440507326401	33.68	5
0.8	0.92	16.2964984859653	52.3247012892693	32.43	5
0.81	0.92	16.1853788078852	53.7767447277388	34.7	5
0.82	0.92	17.3875940918642	57.9623815951836	34.13	5
0.83	0.92	18.3007377974893	56.926958130433	33.91	5
0.84	0.92	19.6781783604279	57.70714990908	33.75	5
0.85	0.92	17.8991732372603	57.0213965138327	35.04	5
0.86	0.92	18.9675582730759	59.8125712713177	35.96	5
0.87	0.92	21.264453451202	63.1785218604213	35.48	5
0.88	0.92	19.0952469475657	63.0214047536398	35.4	5
0.89	0.92	20.2339512111624	63.7110814401735	35.64	5
0.9	0.92	20.9784319660318	64.0050921360506	35.81	5
0.91	0.92	20.2759626177525	69.0850895905345	34.8	5
0.92	0.92	21.3050823352991	67.5988385834794	35.04	5
0.93	0.92	23.9517266142895	70.7150916710519	33.11	5
0.94	0.92	27.93411385144	75.3432404740239	31.97	5
0.95	0.92	29.1731491109228	75.6504390215755	28.81	5
0.96	0.92	28.2803192415768	78.4128522448478	27.39	5
0.97	0.92	32.3208199720981	82.3019510487404	23.86	5
0.98	0.92	37.8679736378656	Inf	17.76	5
0.99	0.92	50.4590961556876	Inf	10.65	5
0.51	0.93	13.1115774087296	26.7398888198813	20.81	5
0.52	0.93	11.512691247604	24.9938262626477	22.45	5
0.53	0.93	12.4887702120285	24.3581335994038	22.48	5
0.54	0.93	15.618767530942	27.6221354683209	22.16	5
0.55	0.93	13.7731821082613	26.7383453212293	22.3	5
0.56	0.93	12.8547121938638	31.300385663955	22.49	5
0.57	0.93	13.970058513735	30.3470085768087	23.26	5
0.58	0.93	11.6020507153614	29.4361661667675	24.6	5
0.59	0.93	13.296249895736	32.9512109593687	23.07	5
0.6	0.93	12.79036566803	31.2978522978217	24.36	5
0.61	0.93	11.6573835623789	34.4751987698668	24.32	5
0.62	0.93	12.3042883791491	35.7742309214897	23.43	5
0.63	0.93	12.7488010665145	34.9513790593139	24.35	5
0.64	0.93	12.2442433957535	34.3316867344022	25.44	5
0.65	0.93	15.1143229813078	39.3653717002136	25.29	5
0.66	0.93	12.5936860556629	38.6862167524934	25.37	5
0.67	0.93	13.7096065598046	39.553429683058	26	5
0.68	0.93	14.4466684388263	38.7763255919133	26.72	5
0.69	0.93	12.2874954336277	39.4002134359511	27.52	5
0.7	0.93	12.9418956561603	43.65932512134	27.41	5
0.71	0.93	13.7584196733023	39.2975995574731	27.68	5
0.72	0.93	14.8883933631349	41.9022885864519	29.25	5
0.73	0.93	14.8722160508574	43.0456781568121	28.21	5
0.74	0.93	14.0158940368946	43.0175244310294	27.61	5
0.75	0.93	15.1652592585516	44.3459568377588	28.74	5
0.76	0.93	15.8113025353372	48.6259192444323	28.73	5
0.77	0.93	15.5084729246238	48.8939161784136	29.52	5
0.78	0.93	16.4228059192224	49.9432525776491	30.66	5
0.79	0.93	17.2819781837316	52.6499983888056	30.23	5
0.8	0.93	15.8476143517585	49.5494023934562	31.91	5
0.81	0.93	15.3859690565849	50.9355917535526	31.08	5
0.82	0.93	16.3118648201847	50.9539133732107	31.65	5
0.83	0.93	15.8293293949222	52.0809688654737	32.99	5
0.84	0.93	16.7936054904024	53.7274202401401	33.09	5
0.85	0.93	17.5916711698088	54.4151337638591	33	5
0.86	0.93	16.3072402100442	56.8036127673341	33.72	5
0.87	0.93	20.0136004088302	59.6529589178454	34.21	5
0.88	0.93	18.5590636143563	62.0580032002614	33.61	5
0.89	0.93	18.7650846561235	62.2809073803762	33.95	5
0.9	0.93	19.306529786444	64.2290693448184	35.13	5
0.91	0.93	21.4371940917059	67.0537700418002	33.49	5
0.92	0.93	22.1008399377757	67.3563954441716	32.66	5
0.93	0.93	22.2452670480745	68.0185824383254	32.74	5
0.94	0.93	22.5984466200032	69.8183329205468	32	5
0.95	0.93	24.3905045449133	74.3917935722415	31.47	5
0.96	0.93	28.0412076203286	76.4798915276052	27.25	5
0.97	0.93	33.5682107562907	79.6185371120554	23.55	5
0.98	0.93	36.585376283506	Inf	18.56	5
0.99	0.93	47.4773638537339	Inf	11.34	5
0.51	0.94	12.7262720404561	21.9031870178166	18.37	5
0.52	0.94	12.2571819582791	17.7899040895704	19.8	5
0.53	0.94	13.6449748810545	18.2181406094287	20.35	5
0.54	0.94	13.2160314673081	20.4962218528603	19.7	5
0.55	0.94	12.3584653020112	23.055335021143	20.68	5
0.56	0.94	12.7989705472671	21.7306345508652	20.28	5
0.57	0.94	13.031267602367	23.0866114208721	21.26	5
0.58	0.94	13.3916168432661	24.931098739019	20.37	5
0.59	0.94	12.1179442687056	23.812103818744	20.98	5
0.6	0.94	13.0973825092245	26.7854092560236	22.08	5
0.61	0.94	14.1935579432313	30.4393936623894	22.05	5
0.62	0.94	13.6298793641103	27.9739231710911	22.48	5
0.63	0.94	14.2616876102808	30.4326142823689	22.51	5
0.64	0.94	14.1352750214171	33.4738844497954	22.31	5
0.65	0.94	13.5334562168086	32.5091536093671	23.23	5
0.66	0.94	12.1415455489798	34.6463829519538	23.4	5
0.67	0.94	15.5682298181128	33.4213885112558	23.65	5
0.68	0.94	11.8928469379033	34.3617963635821	25.31	5
0.69	0.94	13.9195169450704	32.6163754983878	24.91	5
0.7	0.94	14.7540389213284	37.3805495379874	23.87	5
0.71	0.94	13.6724423915872	35.9163738731503	25.04	5
0.72	0.94	14.8858670126897	39.497563740477	25.79	5
0.73	0.94	14.512935153537	42.1044102087561	25.92	5
0.74	0.94	12.8402446097915	37.1713871960816	26.32	5
0.75	0.94	14.4311150541093	40.4208603819055	26.95	5
0.76	0.94	15.3574569024454	40.7956762822434	26.32	5
0.77	0.94	14.462388272145	45.4241485000144	27.67	5
0.78	0.94	15.3735648725334	44.1426856965118	28.04	5
0.79	0.94	15.6154673679027	46.9326187560511	27.26	5
0.8	0.94	15.4472577033715	46.3481986794868	29.21	5
0.81	0.94	16.6513796778025	48.1507546119413	28.99	5
0.82	0.94	16.6217259289792	51.1851671341714	29.33	5
0.83	0.94	15.8315144974571	49.393265184744	30.17	5
0.84	0.94	17.8803455444201	52.759743601888	30.16	5
0.85	0.94	17.7820865936208	51.0635666753758	31.07	5
0.86	0.94	18.7311333527834	56.6947722192787	30.81	5
0.87	0.94	18.6713077652504	56.8325065795347	32.31	5
0.88	0.94	19.233413065258	56.2239218431513	31.57	5
0.89	0.94	18.7536511886264	62.1429755658063	31.58	5
0.9	0.94	17.8202098661379	60.6018534597231	33.7	5
0.91	0.94	20.1719122609195	61.3966593366691	32.47	5
0.92	0.94	22.2270929637637	62.4870400266686	32.56	5
0.93	0.94	21.8362648768261	67.1294168295441	32.42	5
0.94	0.94	24.8826565525144	70.6624897699841	30.74	5
0.95	0.94	27.0651641072318	72.7403577014032	28.77	5
0.96	0.94	28.8695559764021	74.1825563362851	27.51	5
0.97	0.94	31.3720366071268	76.8516257057954	24.25	5
0.98	0.94	37.7618913410882	82.4375772872699	19.15	5
0.99	0.94	48.7542552776469	Inf	11.08	5
0.51	0.95	11.6529112896051	8.93917834045569	16.29	5
0.52	0.95	13.7272491874258	14.1746833717971	17.62	5
0.53	0.95	13.1248735611757	18.8307528391262	17.77	5
0.54	0.95	12.3759314494561	15.0007504792603	17.47	5
0.55	0.95	12.3133860039683	14.1152852904466	18.78	5
0.56	0.95	14.5546644762915	14.7577241181003	18.47	5
0.57	0.95	12.9249614426058	18.4000077063719	17.35	5
0.58	0.95	12.6548753345495	14.8709728967967	16.93	5
0.59	0.95	12.9685021013796	19.9795300130602	19.45	5
0.6	0.95	13.1238105684546	19.6401126905239	18.6	5
0.61	0.95	12.4988504744692	19.8136722107675	18.62	5
0.62	0.95	13.4461486751035	19.8964886838609	19.38	5
0.63	0.95	13.0363769782059	22.7247750747511	19.77	5
0.64	0.95	14.2556558796444	25.8861602954809	19.53	5
0.65	0.95	13.0332629656078	22.7006373686582	20.89	5
0.66	0.95	14.0731857607611	25.0061848540956	20.91	5
0.67	0.95	13.7040359750984	28.499817060017	20.29	5
0.68	0.95	16.4059260763241	27.2954364206478	21.29	5
0.69	0.95	13.1590709155227	27.8921400098173	21.13	5
0.7	0.95	14.7115721354701	27.6013012843463	22.01	5
0.71	0.95	12.4116763246146	33.0967687695819	23.21	5
0.72	0.95	12.76848580647	31.5153749861201	22.59	5
0.73	0.95	16.1122541770204	33.2809064365654	23.02	5
0.74	0.95	15.2941892909028	36.2233547937272	23.23	5
0.75	0.95	16.6889220659233	37.0923505614593	23.33	5
0.76	0.95	13.9533935196695	35.6428577210455	23.24	5
0.77	0.95	14.9967994803097	39.1950467427698	25.37	5
0.78	0.95	14.4307604165039	40.9935051857834	23.49	5
0.79	0.95	15.5221006633317	42.3680477341321	26.34	5
0.8	0.95	17.0217904133458	44.0121004728615	26.83	5
0.81	0.95	16.0503705175288	46.9456081323037	25.68	5
0.82	0.95	17.8627193805507	46.2948565831702	27.63	5
0.83	0.95	16.3782917221455	47.9064361652704	27.62	5
0.84	0.95	16.2007648433648	45.7114010655071	28.24	5
0.85	0.95	16.6241512910757	49.2447693451764	28.53	5
0.86	0.95	17.4770042509678	50.5456080635777	29.03	5
0.87	0.95	18.8263692537183	52.110062943726	29.76	5
0.88	0.95	18.5825441028997	54.7772231035559	29.98	5
0.89	0.95	15.9314225901152	56.9228291394591	30.38	5
0.9	0.95	20.06830121737	56.5134427005596	31.62	5
0.91	0.95	18.7650585450933	58.907923613554	29.85	5
0.92	0.95	20.9986373780911	59.333879452266	31.65	5
0.93	0.95	21.4660474701116	63.1755623854027	29.64	5
0.94	0.95	24.1340375599703	67.471491346899	28.95	5
0.95	0.95	24.2238001674877	67.405196859311	29.3	5
0.96	0.95	26.2210876082568	69.2572272469069	26.47	5
0.97	0.95	28.7084803787301	74.0751662719855	24.13	5
0.98	0.95	38.9829484515904	79.8729124810317	19.19	5
0.99	0.95	46.7435502160546	Inf	11.66	5
0.51	0.96	11.2255194135926	3.94775916971871	14.31	5
0.52	0.96	12.5465576069088	7.10638580435633	14.13	5
0.53	0.96	12.5774097935384	4.76710073607987	14.25	5
0.54	0.96	14.1831451146507	6.30258079778347	15.22	5
0.55	0.96	13.8121123907325	7.13983277846775	14.96	5
0.56	0.96	12.8277723756506	7.61449851227976	15.33	5
0.57	0.96	12.8509483441656	10.4899979480274	15.16	5
0.58	0.96	13.4821603693552	10.0055526821237	16.07	5
0.59	0.96	14.0566969378828	9.32270473033766	15.68	5
0.6	0.96	13.6945285490786	11.9037726036106	16.26	5
0.61	0.96	13.2871071012179	9.27817179301681	17.47	5
0.62	0.96	14.5334133153603	11.691344271402	16.96	5
0.63	0.96	14.2747522164532	14.9610467815731	17.36	5
0.64	0.96	13.7131227849006	17.1005512664739	16.68	5
0.65	0.96	14.5781729648534	17.4776489014088	18.19	5
0.66	0.96	13.4096279989578	15.8543773242757	18.02	5
0.67	0.96	14.1143588389053	17.2844787953077	18.12	5
0.68	0.96	12.0599079066397	14.7165073867457	17.73	5
0.69	0.96	12.1703956081518	16.4212380562775	18.75	5
0.7	0.96	14.9799675925295	21.09183526918	18.41	5
0.71	0.96	13.3649771426443	26.2834506035557	18.93	5
0.72	0.96	14.1012564638071	22.1542740761969	20.32	5
0.73	0.96	13.6081786335861	27.261754484654	20.12	5
0.74	0.96	15.0104716553639	26.232703401885	19.74	5
0.75	0.96	14.0799831282152	26.5384154337825	20.28	5
0.76	0.96	14.5898920995191	28.4897137144578	21.18	5
0.77	0.96	15.0143725216531	31.197051874025	22.19	5
0.78	0.96	13.8739929039357	30.8708306909256	22.48	5
0.79	0.96	15.025556759896	37.1425291201418	21.85	5
0.8	0.96	15.875031013989	34.514778213627	22.63	5
0.81	0.96	17.198509915723	43.1201409390472	22.32	5
0.82	0.96	14.639926298418	38.1387235224303	24.46	5
0.83	0.96	15.1923419611128	40.271988691093	24.27	5
0.84	0.96	16.2461109624702	44.0014547592433	25.12	5
0.85	0.96	16.3845738713767	44.0750349988967	25.35	5
0.86	0.96	16.3860578202038	45.5060483373106	26.29	5
0.87	0.96	17.1514638932274	45.0389956775437	25.85	5
0.88	0.96	18.52296014657	51.7126694556576	26.79	5
0.89	0.96	16.9320762492921	52.4112388598471	26.83	5
0.9	0.96	19.8565178715724	54.376868439184	27.95	5
0.91	0.96	16.8668946167792	55.9378267346103	26.19	5
0.92	0.96	19.2603127946723	58.9034450792931	28.64	5
0.93	0.96	23.8669322390841	59.8562284671124	27.92	5
0.94	0.96	25.054906484103	63.3310298219851	27.52	5
0.95	0.96	24.5840222865832	62.5221618292047	26.49	5
0.96	0.96	29.8742135632299	69.402212185647	25.88	5
0.97	0.96	32.1973607177617	71.7514457874714	23.11	5
0.98	0.96	35.3310175721301	75.0969831436581	19.6	5
0.99	0.96	50.1306523364897	Inf	12.12	5
0.51	0.97	12.1077081866233	2.29522214764574	11.42	5
0.52	0.97	12.7949824279487	1.62122412899893	11.71	5
0.53	0.97	10.5944486903372	1.70572417704279	11.59	5
0.54	0.97	13.6554750061825	1.24757266820475	11.98	5
0.55	0.97	11.4112158592353	3.2797409924739	12.68	5
0.56	0.97	12.2099241225372	1.81521060795073	12.43	5
0.57	0.97	12.9312192474785	3.31169847047995	12.87	5
0.58	0.97	13.3108649753886	2.87920818309277	12.01	5
0.59	0.97	14.130387476033	4.29625505999234	13.91	5
0.6	0.97	13.3222954372875	3.97860083433069	12.83	5
0.61	0.97	13.7567366751296	2.60939299935159	13.35	5
0.62	0.97	13.1775545846253	4.61196938075131	13.45	5
0.63	0.97	14.4437440411022	6.14418735156384	14.09	5
0.64	0.97	12.7319759686044	8.5883017183302	13.91	5
0.65	0.97	12.4846611740736	6.25700215914894	14.7	5
0.66	0.97	15.2264081046662	10.7369570777002	14.6	5
0.67	0.97	14.1658614129228	5.14408747765363	14.45	5
0.68	0.97	12.1897516993933	8.20201926574693	14.27	5
0.69	0.97	14.6880135147312	7.65966470219122	14.61	5
0.7	0.97	13.3123809843652	12.3291627379422	16.16	5
0.71	0.97	12.9280257438463	11.1960846905995	15.13	5
0.72	0.97	12.9533886266452	9.43599427688959	15.58	5
0.73	0.97	15.1583740921459	13.618276312523	16.66	5
0.74	0.97	14.0903331031761	14.9252843527012	16.3	5
0.75	0.97	14.4392871079305	17.4358517766959	16.58	5
0.76	0.97	14.0555196446379	18.7116959589696	16.72	5
0.77	0.97	14.3648385521996	21.1370943383953	17.48	5
0.78	0.97	14.3161737393463	20.6325509698157	18.28	5
0.79	0.97	14.5465774643171	27.4103997962919	18.02	5
0.8	0.97	15.1506017893848	24.6280545953802	19.4	5
0.81	0.97	16.3551501955752	26.9860054594362	19.24	5
0.82	0.97	16.7176074434627	32.1587712988504	20.21	5
0.83	0.97	16.9906767014406	33.0368676096779	20.6	5
0.84	0.97	15.7961118846659	32.8888614803915	20.43	5
0.85	0.97	15.7031568079822	35.022047105135	20.94	5
0.86	0.97	17.0585701856986	34.7873570986997	20.86	5
0.87	0.97	18.1445328843318	39.5055617682538	21.94	5
0.88	0.97	16.1932520310566	43.4198233320329	22.53	5
0.89	0.97	17.0837048895788	43.7697386250563	23.74	5
0.9	0.97	16.5469623012132	44.3604562744593	23.76	5
0.91	0.97	19.1012117204001	51.5546684836992	23.46	5
0.92	0.97	19.9963783324631	50.6582646208876	23.63	5
0.93	0.97	18.9530804323882	51.7660853191601	25.94	5
0.94	0.97	21.5576887122823	57.6367726533253	24.55	5
0.95	0.97	25.2934164170213	57.0354886167637	25.72	5
0.96	0.97	26.1116491061435	63.1751860535771	24.93	5
0.97	0.97	27.8968855276565	65.4214041321715	22.79	5
0.98	0.97	32.7552494285816	69.0159998348891	19.4	5
0.99	0.97	44.4001209101591	77.9762479783484	12.62	5
0.51	0.98	12.5747535834791	-4.21895628903712e-07	9.07	5
0.52	0.98	12.0026723507671	0.115790042159309	8.84	5
0.53	0.98	12.3938322032254	0.399551815106378	8.44	5
0.54	0.98	10.9846038309297	3.82432044716552e-07	8.78	5
0.55	0.98	10.8690180128473	0.512583904294557	9.21	5
0.56	0.98	11.9510547902177	0.941690133511624	8.91	5
0.57	0.98	14.4098057606431	0.20276468563687	9.36	5
0.58	0.98	11.6307035168265	-3.92728855729274e-07	9.3	5
0.59	0.98	13.9930918258644	0.665210607494727	9.1	5
0.6	0.98	12.783465188541	0.464735507414588	9.61	5
0.61	0.98	13.5237834905914	0.705132890468128	9.48	5
0.62	0.98	12.8295885304437	1.20688273905084	9.85	5
0.63	0.98	12.6785149715634	1.58142739820831	10.47	5
0.64	0.98	13.3472068445212	0.45907973275088	9.92	5
0.65	0.98	12.5094030056881	0.678154004266957	10.25	5
0.66	0.98	13.4163560537644	0.988176986140433	10.64	5
0.67	0.98	12.2215543040143	1.5285323817007	10.72	5
0.68	0.98	12.9610252630217	1.81766783582092	10.99	5
0.69	0.98	13.0096266521996	1.29981869020685	10.8	5
0.7	0.98	13.3265526651882	2.97348316694913	11.51	5
0.71	0.98	12.7442595884151	2.5004810839634	12	5
0.72	0.98	12.1609034965566	5.02365713643307	12.45	5
0.73	0.98	13.0740825211992	3.87230140961106	12.78	5
0.74	0.98	12.7303687820378	3.66077982134805	12.37	5
0.75	0.98	13.3817249431178	5.68047092481073	13.4	5
0.76	0.98	15.0585881654555	4.96794364140968	13.23	5
0.77	0.98	15.9665452421454	8.47359632603158	13.22	5
0.78	0.98	13.6422085713685	8.56437610481693	14.45	5
0.79	0.98	13.5472799532269	9.53303760843487	14.32	5
0.8	0.98	13.1897991357246	11.495773428757	14.05	5
0.81	0.98	15.7049268072666	13.9513873104085	15.56	5
0.82	0.98	17.134174403557	15.2155571394689	15	5
0.83	0.98	15.1534528879565	16.8250710909725	16.33	5
0.84	0.98	15.9385776016531	20.3559670538927	15.7	5
0.85	0.98	16.0368573621932	23.6304512716732	15.56	5
0.86	0.98	17.1163736329417	24.4049728285179	16.01	5
0.87	0.98	15.4592169923886	21.7710892062139	16.64	5
0.88	0.98	20.2757880734681	30.9502296094509	17.71	5
0.89	0.98	18.1602839788994	31.50020506792	18.43	5
0.9	0.98	16.8520951852143	32.541394152911	18.43	5
0.91	0.98	19.2490804618588	34.4444377321526	19.6	5
0.92	0.98	19.7585095387509	45.8911692391615	18.55	5
0.93	0.98	18.7625449515957	43.1863364061681	20.02	5
0.94	0.98	21.3153935217324	44.5143473766853	20.84	5
0.95	0.98	22.772523619385	48.7813064596223	21.1	5
0.96	0.98	25.5098999111665	52.5717844131141	21.07	5
0.97	0.98	28.196441125979	57.2528471729046	19.88	5
0.98	0.98	32.9732644110768	62.1384112437082	18.81	5
0.99	0.98	42.6217994410646	71.575897744262	12.83	5
0.51	0.99	11.2455849443109	-2.88571256277237e-07	5.58	5
0.52	0.99	14.0584112599476	1.42517832500744e-06	5.7	5
0.53	0.99	14.0036713231285	6.7034266564292e-07	5.49	5
0.54	0.99	11.3084368192502	4.08538966212291e-07	5.48	5
0.55	0.99	12.4131894414313	-1.80394266081407e-06	5.92	5
0.56	0.99	13.6444371290809	-1.33223446411534e-06	6	5
0.57	0.99	12.0416070147994	-1.42513845148073e-06	5.72	5
0.58	0.99	12.8163154305805	-8.40197954374844e-07	6.17	5
0.59	0.99	12.7617039433649	-8.6789143708188e-07	5.83	5
0.6	0.99	12.5318298413404	-5.31250789492788e-07	6.32	5
0.61	0.99	13.2918606250587	-4.46031544640846e-07	6.8	5
0.62	0.99	13.5209698253715	-1.30115839880318e-07	6.21	5
0.63	0.99	11.3520173373949	-9.55980336669882e-07	7.06	5
0.64	0.99	13.0046969478182	1.48353098637699e-06	6.16	5
0.65	0.99	11.7655509635165	-3.27878415760097e-07	6.23	5
0.66	0.99	14.083777471463	0.213057358217762	6.15	5
0.67	0.99	12.4848828579123	2.3395586596564e-06	6.19	5
0.68	0.99	13.6337408955616	1.01098922314691e-06	6.35	5
0.69	0.99	13.7465669854994	-3.2238956623587e-06	7.18	5
0.7	0.99	14.2628026461067	5.31740610796305e-07	7	5
0.71	0.99	13.0728914461497	8.51844766600607e-07	7.35	5
0.72	0.99	14.2375042145951	4.6805691681584e-07	8.03	5
0.73	0.99	12.3147024687319	-1.75438544587792e-06	7.84	5
0.74	0.99	14.9325190575539	-1.25440287916945e-07	7.21	5
0.75	0.99	13.2202297850457	0.239816286752308	7.58	5
0.76	0.99	13.5226628185409	0.540652332093131	8.37	5
0.77	0.99	14.6534819746637	0.230083779361212	8.26	5
0.78	0.99	13.9039632706991	0.405358438265322	8.91	5
0.79	0.99	13.7099970823518	0.657589433531655	8.72	5
0.8	0.99	12.805321915686	1.25600351335864	8.76	5
0.81	0.99	15.1518165451899	1.04616672782899	9.33	5
0.82	0.99	15.6665358006938	1.07962981037882	9.46	5
0.83	0.99	13.7610129509591	2.22931751933144	9.54	5
0.84	0.99	14.7379309753699	1.23518601085794	9.09	5
0.85	0.99	15.8829789886573	2.77833694560555	11.4	5
0.86	0.99	15.6162482678647	4.12240015758867	10.23	5
0.87	0.99	16.6246007767968	2.05484484000906	10.45	5
0.88	0.99	17.4806810723798	5.06738745830771	10.49	5
0.89	0.99	17.2278929089612	9.12323629907261	11.72	5
0.9	0.99	15.1970619290126	10.2753155700398	12.69	5
0.91	0.99	19.0171782362369	14.5793465272402	12.65	5
0.92	0.99	19.6942528930708	18.1430115573493	13.16	5
0.93	0.99	21.2600835065457	22.3072786603142	13.06	5
0.94	0.99	21.0408199282786	25.2775004331867	13.84	5
0.95	0.99	22.8530052165974	31.0904248154178	15.43	5
0.96	0.99	25.1270292967844	35.5080263082513	15.5	5
0.97	0.99	25.9256011940542	42.5974292260885	16.28	5
0.98	0.99	35.2670634209454	46.8672733792694	16.2	5
0.99	0.99	43.0150797301011	56.8087776355371	13.57	5
