Trait	Anc	Des	Len	S.Anc	S.Des	R.Dist
Cell.division	2954	2955	623.435189	Off	On	4032.631099
Cell.division	2954	2966	578.172192	Off	On	3987.368102
Cell.division	3027	3028	76.116268	Off	On	4023.121153
Cell.division	3307	3308	577.577037	Off	On	3418.225079
Cell.division	3307	3310	298.750366	Off	On	3139.398408
Cell.division	3369	3370	370.141213	Off	On	2823.222222
Cell.division	3375	3382	95.120019	Off	On	3233.707336
Cell.division	3374	3409	67.832283	Off	On	3010.372473
Cell.division	3450	3451	116.825121	Off	On	3711.86991
Cell.division	3369	3494	852.735663	Off	On	3305.816672
Cell.division	3496	3497	1192.518526	Off	On	3629.80979
Cell.division	3502	3503	254.484444	Off	On	3177.504344
Cell.division	3520	3521	423.592622	Off	On	3820.717794
Cell.division	3549	3551	151.533394	Off	On	3702.845414
Cell.division	3594	3595	265.579106	Off	On	3373.177805
Cell.division	3594	3606	95.590338	Off	On	3203.189037
Cell.division	3613	3614	114.215438	Off	On	3998.866121
Cell.division	3612	3618	248.081811	Off	On	3727.524005
Cell.division	3620	3622	245.226583	Off	On	3504.236512
Cell.division	3671	3672	310.380485	Off	On	2781.821066
Cell.division	3676	3677	174.594346	Off	On	3684.848761
Cell.division	3696	3697	706.786713	Off	On	3405.920958
Cell.division	3715	3716	1316.552962	Off	On	4063.36961
Cell.division	3718	3719	709.016292	Off	On	3528.522831
Cell.division	3769	3770	601.850056	Off	On	3719.611399
Cell.division	3769	3775	305.797494	Off	On	3423.558837
Cell.division	3788	3789	147.458277	Off	On	3884.724452
Cell.division	3872	3873	396.215825	Off	On	3978.342002
Cell.division	3883	3884	55.601488	Off	On	4057.834659
Cell.division	3903	3904	39.004294	Off	On	4056.481379
Cell.division	3916	3921	9.214761	Off	On	4061.375353
Cell.division	3784	3953	496.667497	Off	On	4038.161576
Cell.division	3780	3954	113.61165	Off	On	3519.734583
Cell.division	3983	3984	43.25386	Off	On	3664.566053
Cell.division	4141	4142	550.923472	Off	On	3452.03869
Cell.division	4155	4156	146.462165	Off	On	3223.301455
Cell.division	4282	4283	118.419325	Off	On	3872.098644
Cell.division	4294	4295	79.764782	Off	On	3903.109637
Cell.division	4363	4364	88.563938	Off	On	3991.091062
Cell.division	4378	4379	784.004178	Off	On	2901.49944
Cell.division	4393	4394	380.429706	Off	On	3634.81775
Cell.division	2474	4398	2906.48251	Off	On	3845.416488
Cell.division	4417	4418	181.74023	Off	On	4044.076505
Cell.division	4401	4433	347.023873	Off	On	2777.979482
Cell.division	4437	4438	67.55535	Off	On	2413.732728
Cell.division	4468	4469	123.288595	Off	On	2659.638229
Cell.division	4473	4484	287.870891	Off	On	3067.229666
Cell.division	4468	4499	492.209815	Off	On	3028.559449
Cell.motility.and.secretion	2473	2474	938.933978	Off	On	938.933978
Cell.motility.and.secretion	2490	2491	69.832471	Off	On	3390.128066
Cell.motility.and.secretion	2494	2496	412.39875	Off	On	3863.659566
Cell.motility.and.secretion	2489	2635	224.396634	Off	On	3342.175608
Cell.motility.and.secretion	2982	2983	295.363065	Off	On	3816.954999
Cell.motility.and.secretion	2988	2989	546.846206	Off	On	3911.844862
Cell.motility.and.secretion	2994	2995	166.903472	Off	On	3168.031911
Cell.motility.and.secretion	3064	3065	237.143298	Off	On	3109.517761
Cell.motility.and.secretion	3064	3103	111.765824	Off	On	2984.140287
Cell.motility.and.secretion	3122	3123	515.722235	Off	On	3651.588161
Cell.motility.and.secretion	3135	3136	39.697099	Off	On	3200.035099
Cell.motility.and.secretion	3272	3273	181.839331	Off	On	3576.616833
Cell.motility.and.secretion	3307	3308	577.577037	Off	On	3418.225079
Cell.motility.and.secretion	3307	3310	298.750366	Off	On	3139.398408
Cell.motility.and.secretion	3354	3355	702.348057	Off	On	3308.627419
Cell.motility.and.secretion	3358	3359	1277.07353	Off	On	3574.804469
Cell.motility.and.secretion	3358	3369	155.35007	Off	On	2453.081009
Cell.motility.and.secretion	3535	3536	568.70243	Off	On	3665.05615
Cell.motility.and.secretion	3596	3597	336.877131	Off	On	3854.253711
Cell.motility.and.secretion	3596	3598	138.83659	Off	On	3656.21317
Cell.motility.and.secretion	3770	3771	109.440222	Off	On	3829.051621
Cell.motility.and.secretion	3769	3775	305.797494	Off	On	3423.558837
Cell.motility.and.secretion	3778	3779	235.105087	Off	On	3163.501091
Cell.motility.and.secretion	3782	3783	137.814247	Off	On	3878.651085
Cell.motility.and.secretion	3865	3867	202.005104	Off	On	4064.645599
Cell.motility.and.secretion	4120	4121	472.447919	Off	On	3504.662628
Cell.motility.and.secretion	4140	4141	225.563756	Off	On	2901.115218
Cell.motility.and.secretion	4282	4283	118.419325	Off	On	3872.098644
Cell.motility.and.secretion	4405	4406	142.904101	Off	On	3903.701799
Cell.motility.and.secretion	4416	4417	68.339755	Off	On	3862.336275
Cell.motility.and.secretion	4440	4454	228.960996	Off	On	3036.818164
Cell.motility.and.secretion	4470	4471	338.437731	Off	On	4043.32327
Cell.motility.and.secretion	4473	4474	716.776967	Off	On	3496.135742
Cell.motility.and.secretion	4473	4484	287.870891	Off	On	3067.229666
Cell.motility.and.secretion	4490	4491	686.642081	Off	On	3853.771124
Cell.motility.and.secretion	4494	4495	222.190399	Off	On	3992.136097
Cell.motility.and.secretion	4492	4498	331.502692	Off	On	3740.697509
Cell.motility.and.secretion	4499	4500	539.081528	Off	On	3567.640977
Cellular.antigens	2473	2474	938.933978	Off	On	938.933978
Cellular.antigens	2475	2476	392.498442	Off	On	1809.157363
Cellular.antigens	2477	2478	104.490708	Off	On	2003.901286
Cellular.antigens	2493	2494	20.798368	Off	On	3451.260816
Cellular.antigens	2493	2501	428.830496	Off	On	3859.292944
Cellular.antigens	2541	2546	41.129071	Off	On	3602.995768
Cellular.antigens	2553	2556	31.507223	Off	On	4017.827494
Cellular.antigens	2676	2677	58.132755	Off	On	3780.157399
Cellular.antigens	2799	2816	66.57912	Off	On	3967.138411
Cellular.antigens	2673	2819	84.345807	Off	On	3705.766511
Cellular.antigens	2888	2889	261.955991	Off	On	4063.303534
Cellular.antigens	2892	2893	213.240973	Off	On	3706.597516
Cellular.antigens	2937	2938	19.919817	Off	On	4040.141016
Cellular.antigens	2992	2993	45.427618	Off	On	2479.94467
Cellular.antigens	2995	2996	266.461769	Off	On	3434.49368
Cellular.antigens	3008	3009	1.696106	Off	On	4066.587317
Cellular.antigens	3065	3084	180.675947	Off	On	3290.193708
Cellular.antigens	3119	3122	108.675942	Off	On	3135.865926
Cellular.antigens	3156	3163	2.692385	Off	On	4051.449967
Cellular.antigens	3220	3221	421.839895	Off	On	3940.463221
Cellular.antigens	3220	3222	141.453783	Off	On	3660.077109
Cellular.antigens	3251	3252	161.964043	Off	On	2861.899999
Cellular.antigens	3258	3259	216.596977	Off	On	3599.35917
Cellular.antigens	3278	3283	60.445844	Off	On	3943.959359
Cellular.antigens	3251	3285	591.076459	Off	On	3291.012415
Cellular.antigens	3307	3310	298.750366	Off	On	3139.398408
Cellular.antigens	3314	3315	546.801435	Off	On	3098.341528
Cellular.antigens	3346	3347	178.564011	Off	On	2670.690583
Cellular.antigens	3355	3356	84.329613	Off	On	3392.957032
Cellular.antigens	3359	3360	255.612392	Off	On	3830.416861
Cellular.antigens	3364	3367	26.322505	Off	On	3951.729238
Cellular.antigens	3358	3369	155.35007	Off	On	2453.081009
Cellular.antigens	3357	3495	106.875629	Off	On	2271.516757
Cellular.antigens	3496	3497	1192.518526	Off	On	3629.80979
Cellular.antigens	3499	3500	1513.685964	Off	On	4038.735084
Cellular.antigens	3523	3524	81.321458	Off	On	3793.197753
Cellular.antigens	3535	3536	568.70243	Off	On	3665.05615
Cellular.antigens	3559	3563	65.257405	Off	On	3661.256421
Cellular.antigens	3571	3572	61.297509	Off	On	3966.800904
Cellular.antigens	3575	3576	94.66358	Off	On	3826.752713
Cellular.antigens	3590	3591	238.689182	Off	On	4065.062597
Cellular.antigens	3594	3595	265.579106	Off	On	3373.177805
Cellular.antigens	3599	3601	229.365583	Off	On	4052.3844
Cellular.antigens	3606	3607	368.882853	Off	On	3572.07189
Cellular.antigens	3608	3612	99.199037	Off	On	3479.442194
Cellular.antigens	3618	3619	339.665335	Off	On	4067.18934
Cellular.antigens	3639	3642	301.28693	Off	On	4067.005175
Cellular.antigens	3541	3671	18.954986	Off	On	2471.440581
Cellular.antigens	3673	3685	347.722187	Off	On	3725.488564
Cellular.antigens	3672	3687	394.470941	Off	On	3176.292007
Cellular.antigens	3692	3693	345.58718	Off	On	3715.930801
Cellular.antigens	3697	3698	264.081693	Off	On	3670.002651
Cellular.antigens	3700	3701	110.723822	Off	On	4065.419406
Cellular.antigens	3699	3702	15.250178	Off	On	3941.679631
Cellular.antigens	3697	3712	234.0143	Off	On	3639.935258
Cellular.antigens	3732	3752	513.789929	Off	On	3479.866519
Cellular.antigens	3753	3764	252.705954	Off	On	3803.694129
Cellular.antigens	3717	3769	336.597066	Off	On	3117.761343
Cellular.antigens	3775	3776	641.074893	Off	On	4064.63373
Cellular.antigens	3801	3802	21.108574	Off	On	3688.01067
Cellular.antigens	3804	3808	54.422588	Off	On	3944.921552
Cellular.antigens	3836	3838	77.801324	Off	On	3897.338069
Cellular.antigens	3839	3840	81.969099	Off	On	4050.909412
Cellular.antigens	3865	3866	39.539575	Off	On	3902.18007
Cellular.antigens	3872	3888	171.455822	Off	On	3753.581999
Cellular.antigens	3894	3895	27.315225	Off	On	3914.514893
Cellular.antigens	3917	3919	3.700108	Off	On	4064.41266
Cellular.antigens	3916	3921	9.214761	Off	On	4061.375353
Cellular.antigens	3926	3927	1.664342	Off	On	4014.68372
Cellular.antigens	3941	3942	2.037301	Off	On	4067.533085
Cellular.antigens	3780	3954	113.61165	Off	On	3519.734583
Cellular.antigens	3959	3960	4.140761	Off	On	4033.28284
Cellular.antigens	3958	3981	17.914319	Off	On	4027.761511
Cellular.antigens	4085	4087	37.181062	Off	On	3272.028259
Cellular.antigens	4088	4089	581.522296	Off	On	4053.989473
Cellular.antigens	4097	4109	367.626229	Off	On	3635.689328
Cellular.antigens	4116	4117	574.097223	Off	On	3175.140485
Cellular.antigens	4116	4120	431.171447	Off	On	3032.214709
Cellular.antigens	4152	4153	145.063882	Off	On	4005.110668
Cellular.antigens	4163	4164	169.039667	Off	On	3696.343009
Cellular.antigens	4169	4170	166.13466	Off	On	3959.8321
Cellular.antigens	4163	4176	21.181812	Off	On	3548.485154
Cellular.antigens	4177	4180	61.073548	Off	On	3893.014368
Cellular.antigens	4231	4232	14.938549	Off	On	3866.564193
Cellular.antigens	4236	4238	7.596151	Off	On	3940.926325
Cellular.antigens	4248	4249	20.014232	Off	On	3994.83748
Cellular.antigens	4294	4295	79.764782	Off	On	3903.109637
Cellular.antigens	4296	4297	37.003763	Off	On	3978.030601
Cellular.antigens	4347	4349	7.487177	Off	On	4061.516628
Cellular.antigens	4351	4352	2.433114	Off	On	4068.092264
Cellular.antigens	4368	4369	149.492997	Off	On	4055.367054
Cellular.antigens	4380	4381	410.591835	Off	On	3604.850173
Cellular.antigens	4389	4390	909.014441	Off	On	3611.519581
Cellular.antigens	2473	4399	1903.089273	Off	On	1903.089273
Cellular.antigens	4400	4401	207.603099	Off	On	2430.955609
Cellular.antigens	4403	4404	383.623232	Off	On	3720.972169
Cellular.antigens	4416	4417	68.339755	Off	On	3862.336275
Cellular.antigens	4437	4438	67.55535	Off	On	2413.732728
Cellular.antigens	4440	4441	635.248371	Off	On	3443.105539
Cellular.antigens	4473	4474	716.776967	Off	On	3496.135742
Cellular.antigens	4484	4485	425.936598	Off	On	3493.166264
Chagas.disease..American.trypanosomiasis.	2473	2474	938.933978	Off	On	938.933978
Chagas.disease..American.trypanosomiasis.	2494	2496	412.39875	Off	On	3863.659566
Chagas.disease..American.trypanosomiasis.	2513	2514	183.371675	Off	On	3672.368832
Chagas.disease..American.trypanosomiasis.	2536	2596	418.250161	Off	On	3873.672445
Chagas.disease..American.trypanosomiasis.	2675	2676	38.38066	Off	On	3722.024644
Chagas.disease..American.trypanosomiasis.	2844	2845	2.150977	Off	On	3989.852856
Chagas.disease..American.trypanosomiasis.	2863	2864	4.207959	Off	On	4066.811893
Chagas.disease..American.trypanosomiasis.	2866	2867	193.406755	Off	On	3863.601282
Chagas.disease..American.trypanosomiasis.	2945	2946	120.739602	Off	On	3589.077645
Chagas.disease..American.trypanosomiasis.	2953	2954	199.212427	Off	On	3409.19591
Chagas.disease..American.trypanosomiasis.	2994	2995	166.903472	Off	On	3168.031911
Chagas.disease..American.trypanosomiasis.	3019	3020	293.123398	Off	On	3918.108628
Chagas.disease..American.trypanosomiasis.	3189	3190	50.177959	Off	On	3955.150624
Chagas.disease..American.trypanosomiasis.	3186	3194	45.54048	Off	On	3891.640747
Chagas.disease..American.trypanosomiasis.	3202	3205	31.152923	Off	On	3898.927623
Chagas.disease..American.trypanosomiasis.	3258	3260	98.009128	Off	On	3480.771321
Chagas.disease..American.trypanosomiasis.	3299	3300	761.113505	Off	On	3047.647226
Chagas.disease..American.trypanosomiasis.	3299	3306	131.206272	Off	On	2417.739993
Chagas.disease..American.trypanosomiasis.	3308	3309	228.696979	Off	On	3646.922058
Chagas.disease..American.trypanosomiasis.	3310	3311	144.651169	Off	On	3284.049577
Chagas.disease..American.trypanosomiasis.	3364	3365	46.701069	Off	On	3972.107802
Chagas.disease..American.trypanosomiasis.	3375	3382	95.120019	Off	On	3233.707336
Chagas.disease..American.trypanosomiasis.	3412	3413	83.49306	Off	On	3241.540017
Chagas.disease..American.trypanosomiasis.	3427	3428	88.874046	Off	On	3443.243034
Chagas.disease..American.trypanosomiasis.	3449	3450	26.490421	Off	On	3595.044789
Chagas.disease..American.trypanosomiasis.	3491	3492	142.678075	Off	On	3221.483043
Chagas.disease..American.trypanosomiasis.	3491	3493	153.58411	Off	On	3232.389078
Chagas.disease..American.trypanosomiasis.	3495	3496	165.774507	Off	On	2437.291264
Chagas.disease..American.trypanosomiasis.	3502	3503	254.484444	Off	On	3177.504344
Chagas.disease..American.trypanosomiasis.	3520	3522	159.173728	Off	On	3556.2989
Chagas.disease..American.trypanosomiasis.	3535	3536	568.70243	Off	On	3665.05615
Chagas.disease..American.trypanosomiasis.	3606	3607	368.882853	Off	On	3572.07189
Chagas.disease..American.trypanosomiasis.	3620	3621	449.70583	Off	On	3708.715759
Chagas.disease..American.trypanosomiasis.	3633	3634	119.507092	Off	On	3777.624459
Chagas.disease..American.trypanosomiasis.	3671	3672	310.380485	Off	On	2781.821066
Chagas.disease..American.trypanosomiasis.	3713	3714	81.115076	Off	On	3791.573274
Chagas.disease..American.trypanosomiasis.	3954	3955	38.165803	Off	On	3557.900386
Chagas.disease..American.trypanosomiasis.	3987	4021	72.226939	Off	On	3955.517528
Chagas.disease..American.trypanosomiasis.	4085	4087	37.181062	Off	On	3272.028259
Chagas.disease..American.trypanosomiasis.	4084	4097	66.642741	Off	On	3268.063099
Chagas.disease..American.trypanosomiasis.	4116	4117	574.097223	Off	On	3175.140485
Chagas.disease..American.trypanosomiasis.	4118	4119	186.790375	Off	On	3525.373877
Chagas.disease..American.trypanosomiasis.	4116	4120	431.171447	Off	On	3032.214709
Chagas.disease..American.trypanosomiasis.	4169	4170	166.13466	Off	On	3959.8321
Chagas.disease..American.trypanosomiasis.	4355	4356	62.230119	Off	On	3610.184775
Chagas.disease..American.trypanosomiasis.	4380	4386	324.11653	Off	On	3518.374868
Chagas.disease..American.trypanosomiasis.	4413	4421	83.520147	Off	On	3714.057985
Chagas.disease..American.trypanosomiasis.	4401	4433	347.023873	Off	On	2777.979482
Chloroalkane.and.chloroalkene.degradation	2474	2475	477.724943	Off	On	1416.658921
Chloroalkane.and.chloroalkene.degradation	2494	2496	412.39875	Off	On	3863.659566
Chloroalkane.and.chloroalkene.degradation	2493	2501	428.830496	Off	On	3859.292944
Chloroalkane.and.chloroalkene.degradation	2541	2542	283.281028	Off	On	3845.147725
Chloroalkane.and.chloroalkene.degradation	2541	2546	41.129071	Off	On	3602.995768
Chloroalkane.and.chloroalkene.degradation	2673	2674	16.562242	Off	On	3637.982946
Chloroalkane.and.chloroalkene.degradation	2676	2677	58.132755	Off	On	3780.157399
Chloroalkane.and.chloroalkene.degradation	2771	2772	2.428019	Off	On	4015.281481
Chloroalkane.and.chloroalkene.degradation	2800	2801	30.123344	Off	On	3953.016556
Chloroalkane.and.chloroalkene.degradation	2803	2804	11.840688	Off	On	3968.301595
Chloroalkane.and.chloroalkene.degradation	2806	2807	41.009871	Off	On	4046.495383
Chloroalkane.and.chloroalkene.degradation	2816	2817	89.189076	Off	On	4056.327487
Chloroalkane.and.chloroalkene.degradation	2798	2818	179.582923	Off	On	4067.492778
Chloroalkane.and.chloroalkene.degradation	2673	2819	84.345807	Off	On	3705.766511
Chloroalkane.and.chloroalkene.degradation	2954	2955	623.435189	Off	On	4032.631099
Chloroalkane.and.chloroalkene.degradation	2953	2967	106.177306	Off	On	3316.160789
Chloroalkane.and.chloroalkene.degradation	2992	2993	45.427618	Off	On	2479.94467
Chloroalkane.and.chloroalkene.degradation	3019	3020	293.123398	Off	On	3918.108628
Chloroalkane.and.chloroalkene.degradation	3023	3024	50.60158	Off	On	3822.251269
Chloroalkane.and.chloroalkene.degradation	3053	3054	58.231712	Off	On	4068.641352
Chloroalkane.and.chloroalkene.degradation	3075	3076	194.129225	Off	On	4015.070155
Chloroalkane.and.chloroalkene.degradation	3064	3103	111.765824	Off	On	2984.140287
Chloroalkane.and.chloroalkene.degradation	3104	3105	669.508632	Off	On	3782.050025
Chloroalkane.and.chloroalkene.degradation	3104	3114	226.220222	Off	On	3338.761615
Chloroalkane.and.chloroalkene.degradation	3140	3142	189.971448	Off	On	3694.392927
Chloroalkane.and.chloroalkene.degradation	3251	3252	161.964043	Off	On	2861.899999
Chloroalkane.and.chloroalkene.degradation	3256	3257	54.295497	Off	On	3271.678162
Chloroalkane.and.chloroalkene.degradation	3251	3285	591.076459	Off	On	3291.012415
Chloroalkane.and.chloroalkene.degradation	3306	3307	422.908049	Off	On	2840.648042
Chloroalkane.and.chloroalkene.degradation	3314	3315	546.801435	Off	On	3098.341528
Chloroalkane.and.chloroalkene.degradation	3316	3340	134.167002	Off	On	3620.170794
Chloroalkane.and.chloroalkene.degradation	3342	3343	168.052743	Off	On	4065.489845
Chloroalkane.and.chloroalkene.degradation	3344	3345	1336.798788	Off	On	4067.874101
Chloroalkane.and.chloroalkene.degradation	3354	3355	702.348057	Off	On	3308.627419
Chloroalkane.and.chloroalkene.degradation	3359	3360	255.612392	Off	On	3830.416861
Chloroalkane.and.chloroalkene.degradation	3358	3369	155.35007	Off	On	2453.081009
Chloroalkane.and.chloroalkene.degradation	3371	3372	743.503713	Off	On	3617.317535
Chloroalkane.and.chloroalkene.degradation	3382	3383	241.631909	Off	On	3475.339245
Chloroalkane.and.chloroalkene.degradation	3382	3407	267.732078	Off	On	3501.439414
Chloroalkane.and.chloroalkene.degradation	3409	3411	89.567376	Off	On	3099.939849
Chloroalkane.and.chloroalkene.degradation	3414	3415	135.554175	Off	On	3567.859961
Chloroalkane.and.chloroalkene.degradation	3421	3422	602.58195	Off	On	3809.351205
Chloroalkane.and.chloroalkene.degradation	3421	3427	147.599733	Off	On	3354.368988
Chloroalkane.and.chloroalkene.degradation	3438	3441	90.933717	Off	On	3836.162449
Chloroalkane.and.chloroalkene.degradation	3430	3448	465.121388	Off	On	4053.470212
Chloroalkane.and.chloroalkene.degradation	3465	3466	23.317284	Off	On	4009.790037
Chloroalkane.and.chloroalkene.degradation	3475	3476	52.005563	Off	On	4050.909512
Chloroalkane.and.chloroalkene.degradation	3480	3481	2.387046	Off	On	4064.921254
Chloroalkane.and.chloroalkene.degradation	3370	3486	77.932824	Off	On	2901.155046
Chloroalkane.and.chloroalkene.degradation	3491	3492	142.678075	Off	On	3221.483043
Chloroalkane.and.chloroalkene.degradation	3491	3493	153.58411	Off	On	3232.389078
Chloroalkane.and.chloroalkene.degradation	3495	3496	165.774507	Off	On	2437.291264
Chloroalkane.and.chloroalkene.degradation	3499	3500	1513.685964	Off	On	4038.735084
Chloroalkane.and.chloroalkene.degradation	3499	3502	397.97078	Off	On	2923.0199
Chloroalkane.and.chloroalkene.degradation	3535	3536	568.70243	Off	On	3665.05615
Chloroalkane.and.chloroalkene.degradation	3618	3619	339.665335	Off	On	4067.18934
Chloroalkane.and.chloroalkene.degradation	3646	3647	145.487793	Off	On	4049.199782
Chloroalkane.and.chloroalkene.degradation	3671	3672	310.380485	Off	On	2781.821066
Chloroalkane.and.chloroalkene.degradation	3673	3674	83.801478	Off	On	3461.567855
Chloroalkane.and.chloroalkene.degradation	3673	3685	347.722187	Off	On	3725.488564
