trait; Rate1; Rate2; LogL; Lik.Root; First.Evol; Med.Evol; N.evol; N.origins; Origins; Dates.Origins
K00162; -0.0012224708151171; -0.000427772261026057; -1227.11544699177; 0.999055613377581; 2743.244779; 4306.551119; 175; 4; 3946, 4011, 4020, 7558; 3586.646752, 3923.371133, 2743.244779, 4015.591685
K00163; -0.000169207153134891; -0.000749675648606392; -800.774262171806; 0.999147015639178; 2766.855443; 4326.090744; 56; 2; 4010, 4021; 3424.599876, 2766.855443
K00164; -6.5521501428515e-05; -0.00041154567383295; -633.89721173721; 0.998186562788365; 2449.429427; 4193.432853; 23; 2; 4017, 4019; 4108.113661, 2449.429427
K00166; -0.000190836065737149; -0.00182428374242736; -699.020845810797; 0.998994260102131; 2449.429427; 4203.2978025; 132; 5; 3968, 3987, 4008, 4010, 4019; 4159.353739, 4070.824525, 4234.065109, 3424.599876, 2449.429427
K00167; -0.000217331169201157; -0.00172353108685487; -723.555052595346; 0.998991194089446; 2449.429427; 4189.117346; 131; 3; 3943, 4016, 4019; 3335.837017, 3975.52317, 2449.429427
K00169; -0.000223628798600546; -0.00137039522273963; -603.707878238969; 0.998831604885283; 2743.244779; 4189.441018; 113; 4; 3941, 4020, 7558, 7560; 3065.384304, 2743.244779, 4015.591685, 3728.445634
K00170; -0.000173379079101069; -0.00128856505732788; -518.903594027276; 0.998687126999915; 2449.429427; 4238.021077; 101; 2; 3941, 4019; 3065.384304, 2449.429427
K00171; -3.57203402081978e-05; -0.00136875608149086; -340.717424186196; 0.996545330060279; 2449.429427; 4106.585984; 50; 2; 3941, 4019; 3065.384304, 2449.429427
K00172; -0.000200432552727768; -0.00129655937440849; -569.195769897369; 0.998757590899111; 2449.429427; 4203.5809705; 100; 2; 3941, 4019; 3065.384304, 2449.429427
K00174; -0.000620292260905087; -0.000581096346802665; -959.454925118713; 0.998888636764224; 2449.429427; 4239.2717615; 130; 2; 3941, 4019; 3065.384304, 2449.429427
K00175; -0.000617510308599153; -0.000578869954078364; -961.302291413198; 0.998886637525889; 2449.429427; 4240.6827675; 134; 2; 3941, 4019; 3065.384304, 2449.429427
K00176; -9.28856741268051e-05; -0.000489438827627575; -353.692758119755; 0.99623141134787; 2449.429427; 4157.893688; 37; 2; 3941, 4019; 3065.384304, 2449.429427
K00177; -0.000106871492506991; -0.000440025377134048; -360.598847445547; 0.99701460440434; 2449.429427; 4170.453803; 44; 2; 3941, 4019; 3065.384304, 2449.429427
K00186; -1.6078540635881e-05; -0.000949851277494167; -58.0122592807483; 0.997194014811512; 2984.007542; 4065.003877; 38; 7; 3941, 4025, 7036, 7463, 7479, 7484, 7512; 3065.384304, 2984.007542, 4094.6987, 4354.543833, 3290.274617, 3215.785082, 3845.156671
K00187; -1.20490050280405e-05; -0.00117067096182312; -57.1805134928061; 0.997459830857361; 2766.855443; 3914.6682975; 42; 2; 3941, 4021; 3065.384304, 2766.855443
K00188; -2.27605320872916e-06; -0.00098440624073947; -20.1968976363562; 0.986319571904921; 3065.384304; 4072.208067; 32; 17; 3941, 4253, 4447, 4476, 4806, 4808, 5136, 5181, 5273, 5532, 5538, 5576, 6249, 6775, 6803, 6844, 7485; 3065.384304, 4103.937372, 4086.837686, 4128.594564, 4287.186239, 4231.032709, 4225.944114, 4192.742958, 3994.906747, 4152.1143, 3614.423458, 3267.742262, 3406.421934, 4052.777522, 3935.880157, 3288.172019, 3307.380468
K00192; -1.00342857942168e-05; -1e-50; -33.3730839903457; 1; 3870.326616; 3956.534353; 3; 3; 3993, 4006, 4014; 3956.534353, 4300.060535, 3870.326616
K00193; -1.00342857942168e-05; -1e-50; -33.3730839903457; 1; 3870.326616; 3956.534353; 3; 3; 3993, 4006, 4014; 3956.534353, 4300.060535, 3870.326616
K00194; -2.39928097229636e-05; -0.00151768366195941; -159.631357986048; 0.99847968063398; 2449.429427; 4055.328985; 44; 2; 3941, 4019; 3065.384304, 2449.429427
K00195; -1.00342857942168e-05; -1e-50; -33.3730839903457; 1; 3870.326616; 3956.534353; 3; 3; 3993, 4006, 4014; 3956.534353, 4300.060535, 3870.326616
K00196; -3.48501510599292e-05; -0.00181818208934995; -274.780516345074; 0.99879768075037; 2449.429427; 4179.917074; 74; 2; 3941, 4019; 3065.384304, 2449.429427
K00197; -1.50689407859328e-05; -0.00151406851592936; -166.969570456566; 0.996509784566778; 2449.429427; 4088.981264; 50; 2; 3941, 4019; 3065.384304, 2449.429427
K00198; -5.11509984147504e-05; -0.00187891172367367; -340.727934935557; 0.998853727541287; 2449.429427; 4168.38671; 82; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K00200; -4.3887242723322e-05; -0.00311600057949332; -343.392473556865; 0.998993104407244; 2449.429427; 4169.015251; 143; 2; 3941, 4019; 3065.384304, 2449.429427
K00201; -4.5354935914609e-05; -0.00309800252186667; -344.592703518415; 0.998992878908463; 2449.429427; 4182.468714; 135; 2; 3941, 4019; 3065.384304, 2449.429427
K00202; -4.02406969640367e-05; -0.00314312807326323; -343.356557621058; 0.998992668516658; 2449.429427; 4156.922013; 125; 2; 3941, 4019; 3065.384304, 2449.429427
K00203; -8.60047264877879e-06; -0.000485739838217321; -45.4506403925932; 0.991383627071198; 2985.507326; 3739.954964; 10; 5; 3941, 4879, 5941, 6155, 7477; 3065.384304, 4289.105645, 3816.110662, 3691.813537, 2985.507326
K00204; -4.03496666703151e-06; -3.90726601168702e-06; -14.0279895867886; 0.999999883429916; 3870.326616; 4011.22919; 2; 2; 4005, 4014; 4152.131764, 3870.326616
K00205; -6.34137457532528e-06; -0.000318574453291707; -28.2845135251134; 0.988599943017333; 3065.384304; 3845.362247; 4; 4; 3941, 5550, 5574, 6782; 3065.384304, 3965.862698, 3808.06441, 3882.660084
K00208; -0.000405534762481844; -0.000541159302974996; -996.001927561937; 0.998901850070166; 2449.429427; 4269.402127; 81; 2; 3941, 4019; 3065.384304, 2449.429427
K00209; -0.000305881755498843; -0.00190201305625747; -843.363162078512; 0.999001688216862; 2449.429427; 4198.996087; 170; 2; 3942, 4019; 3306.421142, 2449.429427
K00210; -0.000106441986754158; -0.00412631670139377; -335.761437048568; 0.998999987645834; 2743.244779; 4180.201289; 208; 5; 3942, 4016, 4020, 7558, 7560; 3306.421142, 3975.52317, 2743.244779, 4015.591685, 3728.445634
K00211; -4.9078251742004e-06; -0.00165385989610817; -33.8593145146464; 0.999013739008659; 2449.429427; 3953.752484; 62; 2; 3941, 4019; 3065.384304, 2449.429427
K00214; -2.08414074473591e-06; -0.000158891231547218; -16.4247518791529; 0.999872641531078; 3413.501653; 3859.899616; 2; 2; 4784, 6154; 4306.297579, 3413.501653
K00215; -0.00226876258332549; -0.000199655755744125; -561.820279167; 0.999002867455426; 2743.244779; 4248.086211; 177; 3; 3944, 4020, 7557; 3413.096445, 2743.244779, 3137.347316
K00216; -0.000538127043599118; -0.00859369006681656; -792.206912795086; 0.999; 2743.244779; 4233.57083; 403; 4; 3943, 4017, 4020, 7563; 3335.837017, 4108.113661, 2743.244779, 4171.497941
K00217; -0.000611594736290664; -0.0184908661096795; -642.537287985532; 0.999; 2449.429427; 4270.452624; 529; 2; 3941, 4019; 3065.384304, 2449.429427
K00218; -5.48988366863816e-05; -0.000583932370283878; -197.667569821251; 0.999319104394803; 3413.501653; 4285.303919; 32; 26; 4067, 4319, 4594, 4614, 4804, 4969, 5006, 5087, 5122, 5267, 5371, 5539, 5724, 5900, 5922, 5962, 6002, 6154, 6751, 6883, 6935, 7073, 7094, 7353, 7483, 7496; 4362.433567, 4315.823501, 4387.360921, 4388.26556, 4079.864705, 4155.533339, 4116.015411, 4333.829623, 4245.434116, 4329.406407, 4382.040013, 3710.39512, 3874.354592, 4278.03677, 4245.310512, 4259.389364, 4304.511525, 3413.501653, 4272.868558, 4292.571068, 4052.8126, 4299.806317, 4377.835633, 4068.190858, 3526.197867, 4227.217893
K00220; -1.31034656683366e-05; -0.000506766655117021; -159.472942529562; 0.999413087025007; 3111.175273; 3838.765768; 16; 13; 3978, 4032, 5538, 5591, 5943, 6146, 6249, 6770, 6782, 7034, 7480, 7483, 7489; 4323.059266, 3368.095394, 3614.423458, 3847.881895, 4208.322822, 4095.877376, 3406.421934, 3111.175273, 3882.660084, 4312.09785, 3469.360797, 3526.197867, 3494.408214
K00226; -0.000355276356899953; -0.00157072632659902; -740.053166330566; 0.998998897903222; 2449.429427; 4187.0561195; 138; 4; 3945, 4010, 4015, 4019; 3481.716761, 3424.599876, 4134.091712, 2449.429427
K00227; -0.000171611558108003; -0.0157217784308703; -192.573080413832; 0.999; 2449.429427; 4255.610663; 498; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K00228; -5.43678874851305e-05; -0.000405015468936908; -495.081156470117; 0.99951001780726; 2984.007542; 4286.2692895; 22; 7; 4010, 4025, 7032, 7355, 7435, 7483, 7488; 3424.599876, 2984.007542, 4327.554504, 4393.09554, 4370.469543, 3526.197867, 3722.962616
K00230; -0.000623477815774116; -0.00469765909714659; -985.593378338996; 0.998999999990135; 2449.429427; 4193.7975545; 308; 2; 3941, 4019; 3065.384304, 2449.429427
K00231; -0.000190203488588178; -0.000903242407802811; -667.776617173044; 0.998715031998481; 2449.429427; 4172.756231; 80; 3; 3948, 3991, 4019; 4002.767739, 4254.749344, 2449.429427
K00232; -6.38418648519587e-05; -0.00312173670861582; -544.764656420293; 0.998998272889167; 2449.429427; 4153.215027; 131; 2; 3941, 4019; 3065.384304, 2449.429427
K00239; -0.000613767011472314; -0.000296619466906727; -762.621411432405; 0.999062025674693; 2743.244779; 4225.230525; 73; 4; 3945, 4011, 4020, 7557; 3481.716761, 3923.371133, 2743.244779, 3137.347316
K00240; -0.000412261527633104; -0.000279494554070959; -709.608399575051; 0.99894235258334; 2449.429427; 4197.49509; 54; 6; 3947, 3993, 4005, 4010, 4016, 4019; 3991.34419, 3956.534353, 4152.131764, 3424.599876, 3975.52317, 2449.429427
K00241; -0.000242968518091786; -0.000341128621811024; -724.462128733206; 0.999091381426785; 2449.429427; 4225.230525; 43; 4; 3946, 4010, 4016, 4019; 3586.646752, 3424.599876, 3975.52317, 2449.429427
K00242; -7.19746014141853e-05; -0.000430497145683128; -496.418335434295; 0.999404677441876; 2766.855443; 3987.101746; 30; 3; 3945, 4016, 4021; 3481.716761, 3975.52317, 2766.855443
K00244; -0.00090062263508413; -0.00391774272183013; -1297.27621347585; 0.998999999995167; 2449.429427; 4247.9680095; 322; 2; 3941, 4019; 3065.384304, 2449.429427
K00245; -0.000255426886085293; -0.00204115506617433; -622.848644355729; 0.999001128712581; 2449.429427; 4203.1324455; 146; 2; 3942, 4019; 3306.421142, 2449.429427
K00246; -0.00021158413414464; -0.00209015540594601; -566.347512599558; 0.999001664843138; 2766.855443; 4205.262323; 151; 2; 3941, 4021; 3065.384304, 2766.855443
K00247; -0.000190775145109698; -0.0047545759585178; -467.92240995427; 0.998999999823404; 2449.429427; 4208.219052; 249; 2; 3941, 4019; 3065.384304, 2449.429427
K00248; -0.00103841709886363; -0.00277748447571408; -1551.71811661014; 0.998999996835204; 2449.429427; 4250.236217; 311; 2; 3941, 4019; 3065.384304, 2449.429427
K00249; -0.000470007497634045; -0.00157649075996633; -1269.01691210999; 0.998995479728197; 2743.244779; 4258.598244; 155; 3; 3942, 4016, 4020; 3306.421142, 3975.52317, 2743.244779
K00252; -0.000148819358927041; -0.00107006516851177; -995.902083105055; 0.998790958615771; 2449.429427; 4207.387597; 69; 2; 3943, 4019; 3335.837017, 2449.429427
K00253; -0.000124756193718651; -0.00142290613087871; -714.743850383316; 0.999010844663625; 2766.855443; 4196.056991; 82; 3; 3941, 4021, 7557; 3065.384304, 2766.855443, 3137.347316
K00254; -0.000166826877736139; -0.000408694187391838; -719.283265891992; 0.999380364566699; 2960.419703; 4200.515239; 52; 6; 3945, 4014, 4024, 7484, 7507, 7518; 3481.716761, 3870.326616, 2960.419703, 3215.785082, 3957.411866, 3536.312507
K00255; -0.000137781463003945; -0.00708269028311853; -510.326514810472; 0.99899999999995; 2766.855443; 4195.3137425; 342; 5; 3941, 4021, 7550, 7558, 7564; 3065.384304, 2766.855443, 4217.761546, 4015.591685, 4303.019154
K00257; -0.000647748254528384; -0.00103623446814278; -1279.12886054227; 0.999004421509998; 2449.429427; 4259.389364; 145; 3; 3946, 4011, 4019; 3586.646752, 3923.371133, 2449.429427
K00259; -0.00142845849989831; -0.000845974707345729; -1356.77998920602; 0.999003883343242; 2449.429427; 4272.450226; 217; 5; 3982, 3986, 4010, 4014, 4019; 4161.358086, 3765.269066, 3424.599876, 3870.326616, 2449.429427
K00260; -4.63495643671418e-05; -0.00120878083363089; -256.63885322974; 0.999045428928191; 2984.007542; 4150.503674; 52; 11; 4010, 4025, 7010, 7183, 7455, 7478, 7497, 7500, 7502, 7531, 7557; 3424.599876, 2984.007542, 4392.423433, 4264.597021, 4346.425725, 3041.17625, 4099.303241, 3768.690376, 3610.252111, 4078.781448, 3137.347316
K00261; -0.000835810760353966; -0.00154467764951504; -1482.43215789468; 0.998998236591128; 2743.244779; 4291.803779; 209; 4; 3941, 4020, 7558, 7560; 3065.384304, 2743.244779, 4015.591685, 3728.445634
K00262; -0.00179118389215441; -0.00214701551660554; -1825.26396611228; 0.999000002915602; 2743.244779; 4246.486099; 342; 3; 3941, 4020, 7560; 3065.384304, 2743.244779, 3728.445634
K00263; -0.000446264081528705; -0.00184861080562336; -1092.91573551734; 0.999000112930434; 2449.429427; 4216.246291; 172; 6; 3953, 3960, 3969, 3993, 4011, 4019; 4169.015251, 4352.572246, 4083.074039, 3956.534353, 3923.371133, 2449.429427
K00265; -0.000469280820344504; -0.000642700096228676; -1000.16088257781; 0.998944490859945; 2449.429427; 4278.7446135; 102; 2; 3943, 4019; 3335.837017, 2449.429427
K00266; -0.00199982929340847; -0.000491382779849311; -1028.76943985886; 0.999002404641683; 3001.359665; 4243.689122; 214; 22; 3986, 4012, 4016, 4026, 6781, 6785, 6790, 6792, 6806, 6827, 6829, 6832, 6845, 7483, 7488, 7490, 7494, 7506, 7518, 7550, 7558, 7560; 3765.269066, 4190.360998, 3975.52317, 3001.359665, 3580.079513, 4387.631309, 3915.280654, 3775.745953, 4160.599166, 4238.458826, 4177.985081, 4223.288502, 3490.270431, 3526.197867, 3722.962616, 4235.05854, 3702.489425, 3893.394427, 3536.312507, 4217.761546, 4015.591685, 3728.445634
K00270; -7.78633870509069e-06; -0.00420748552736387; -89.2773540262843; 0.99899997384951; 2449.429427; 4146.809997; 171; 2; 3942, 4019; 3306.421142, 2449.429427
K00271; -1.60484494498292e-05; -0.00198187007213545; -174.394651504474; 0.999001424055503; 2449.429427; 4164.99193; 79; 4; 3945, 4011, 4017, 4019; 3481.716761, 3923.371133, 4108.113661, 2449.429427
K00273; -0.000194190107733432; -0.00759491912636345; -482.787285660864; 0.998999999999998; 2449.429427; 4207.972197; 330; 5; 3944, 4010, 4014, 4017, 4019; 3413.096445, 3424.599876, 3870.326616, 4108.113661, 2449.429427
K00274; -0.00157407711027034; -0.00576901068246309; -1792.33013432211; 0.998999999999996; 2743.244779; 4254.4004305; 376; 7; 3944, 4011, 4012, 4016, 4020, 7558, 7560; 3413.096445, 3923.371133, 4190.360998, 3975.52317, 2743.244779, 4015.591685, 3728.445634
K00275; -0.000241570568813665; -0.000552034985432338; -842.73919919062; 0.999033669666161; 2449.429427; 4273.026779; 76; 1; 4019; 2449.429427
K00276; -0.000553182494156296; -0.009261767352851; -977.16906296522; 0.999; 2873.030657; 4236.6420755; 388; 6; 3941, 4023, 7521, 7531, 7532, 7562; 3065.384304, 2873.030657, 4142.740872, 4078.781448, 3861.06507, 4090.780966
K00278; -0.00219567077953292; -0.000930932063136736; -1443.56395417757; 0.999000100259343; 2743.244779; 4241.517371; 287; 5; 3944, 4012, 4016, 4020, 7557; 3413.096445, 4190.360998, 3975.52317, 2743.244779, 3137.347316
K00281; -0.000187204343110378; -0.000520533492098391; -761.549067166858; 0.999314393060385; 3001.359665; 4150.1080985; 54; 8; 4010, 4026, 6783, 6790, 6805, 6846, 7484, 7518; 3424.599876, 3001.359665, 4342.961175, 3915.280654, 3170.87276, 3619.978019, 3215.785082, 3536.312507
K00282; -0.000214206288809182; -0.000850813580266884; -706.522603565076; 0.998557840964446; 2449.429427; 4208.871439; 70; 2; 3941, 4019; 3065.384304, 2449.429427
K00283; -0.000216757799543419; -0.000859760380176499; -708.782114851432; 0.998575685251665; 2449.429427; 4189.441018; 81; 2; 3941, 4019; 3065.384304, 2449.429427
K00284; -0.000185288716410391; -0.00169859571782756; -688.324756911144; 0.998960988130058; 2449.429427; 4225.52589; 104; 2; 3943, 4019; 3335.837017, 2449.429427
K00285; -0.000453858826486951; -0.00204339653448335; -1448.79176685714; 0.999000351136463; 2743.244779; 4264.293234; 174; 3; 3942, 4020, 7560; 3306.421142, 2743.244779, 3728.445634
K00286; -0.00301675731484456; -0.000329747449209016; -719.063613624536; 0.99900008104921; 2743.244779; 4231.8741605; 236; 7; 3946, 4006, 4010, 4020, 7559, 7561, 7562; 3586.646752, 4300.060535, 3424.599876, 2743.244779, 4388.360577, 4396.460669, 4090.780966
K00287; -0.000941932623034851; -0.000339029973468391; -1006.43211773285; 0.999179811437188; 3312.609821; 4294.4352095; 130; 49; 3947, 4031, 5532, 5541, 5552, 5565, 5569, 5578, 5612, 5639, 5656, 5995, 6004, 6011, 6019, 6038, 6041, 6049, 6060, 6062, 6069, 6078, 6156, 6163, 6204, 6242, 6245, 6771, 6778, 6785, 6800, 6806, 6847, 6865, 6897, 6991, 7033, 7035, 7084, 7122, 7302, 7356, 7467, 7473, 7476, 7483, 7493, 7524, 7546; 3991.34419, 3312.609821, 4152.1143, 3971.858024, 4199.314838, 4156.868295, 3739.73227, 3950.970615, 4384.993671, 4157.424603, 3591.656697, 4207.198456, 4106.03987, 4352.492198, 4044.188986, 4351.70264, 4065.657026, 4198.761043, 4398.516846, 4332.42348, 4147.04042, 3851.229923, 3998.365932, 4287.115993, 4332.966094, 4398.978621, 3339.11787, 3426.559587, 4379.249899, 4387.631309, 4222.851315, 4160.599166, 3960.479391, 4388.698664, 3977.684529, 4350.125928, 4327.440976, 4060.112278, 4294.686158, 4147.103098, 4397.730752, 4100.85244, 4365.556302, 4386.473939, 4330.908732, 3526.197867, 3422.85993, 4240.879289, 4189.359163
K00290; -0.000444884484253247; -0.00162624954383218; -1016.52282533429; 0.999001011016739; 2449.429427; 4227.376735; 166; 2; 3941, 4019; 3065.384304, 2449.429427
K00293; -5.12468576375465e-05; -0.00267972623095353; -288.784172070387; 0.998996802843094; 2449.429427; 4152.48139; 123; 2; 4011, 4019; 3923.371133, 2449.429427
K00294; -0.000235996508556878; -0.000677255908318631; -719.42118143444; 0.998914508288861; 2449.429427; 4234.151208; 82; 3; 3960, 4010, 4019; 4352.572246, 3424.599876, 2449.429427
K00297; -0.000932286831503029; -0.000530829378562482; -991.14308317866; 0.999004922949102; 2449.429427; 4218.144478; 125; 5; 3958, 3964, 3980, 3985, 4019; 4355.554057, 4250.667459, 4350.698387, 4230.436632, 2449.429427
K00299; -0.000326794654212978; -0.00307470274239237; -1215.23443713279; 0.998999998554823; 2449.429427; 4195.323586; 209; 4; 3945, 4010, 4014, 4019; 3481.716761, 3424.599876, 3870.326616, 2449.429427
K00301; -0.000841183524566907; -0.00755376861698969; -1411.69609239843; 0.999; 2449.429427; 4237.317663; 385; 3; 3942, 4017, 4019; 3306.421142, 4108.113661, 2449.429427
K00302; -0.00048993239319716; -0.00238527340552093; -1121.84685606226; 0.999000071263133; 2873.030657; 4226.169979; 211; 6; 3941, 4023, 7515, 7527, 7532, 7557; 3065.384304, 2873.030657, 4363.174848, 4398.682592, 3861.06507, 3137.347316
K00303; -0.000771079481233949; -0.00221537129685409; -1370.89384228827; 0.99899996492438; 2743.244779; 4229.014411; 261; 4; 3942, 4016, 4020, 7560; 3306.421142, 3975.52317, 2743.244779, 3728.445634
K00304; -0.000250558234922076; -0.00252038492476761; -858.864310170682; 0.999000285883277; 2449.429427; 4189.117346; 183; 2; 3941, 4019; 3065.384304, 2449.429427
K00305; -0.000245512018654695; -0.00266596083576527; -879.647558533342; 0.999000167497823; 2449.429427; 4237.412851; 185; 4; 3946, 4006, 4016, 4019; 3586.646752, 4300.060535, 3975.52317, 2449.429427
K00306; -7.31442454426092e-05; -0.0374977755661384; -55.1846414373554; 0.999; 2449.429427; 4289.023158; 677; 2; 3941, 4019; 3065.384304, 2449.429427
K00314; -5.32935077374811e-05; -0.00788247363913606; -248.461947869304; 0.99899999999999; 2449.429427; 4214.374777; 343; 3; 3943, 4014, 4019; 3335.837017, 3870.326616, 2449.429427
K00315; -4.69964845388127e-05; -0.00260995524517237; -353.932734744893; 0.999000314614418; 2743.244779; 4128.437398; 115; 4; 3945, 4010, 4020, 7557; 3481.716761, 3424.599876, 2743.244779, 3137.347316
